title,displaytitle,link,id,summary,g:image_link,g:price,g:condition,g:brand,g:availability,g:adwords_redirect,g:mpn,g:Ranking,g:StyleDescription,g:sale_price,g:AverageRating,g:size,g:product_type,g:shipping.g:service,g:shipping.g:price,c:keywords.@xmlns:c,c:keywords.#text,g:google_product_category.@xmlns:g,g:google_product_category.#text,c:EDP.@xmlns:c,c:EDP.#text,g:color.@xmlns:g,g:color.#text,g:base_color.@xmlns:g,g:base_color.#text,g:NumReviews.@xmlns:g,g:NumReviews.#text,g:Recommend.@xmlns:g,g:Recommend.#text,g:age_group.@xmlns:g,g:age_group.#text,g:gender.@xmlns:g,g:gender.#text
Paisley Knit Top Size Small Gray Multi,Paisley Knit Top,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+S&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP861 GRYM S,"Pullover sleeveless top has a banded neckline with three button placket and front tucks  Curved high low hem  94% rayon/6% spandex knit  Machine wash  Imported  At front/back, Misses 26?/30? long, Women's 28?/32? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP861H]&call=url[file:potpourri/hires2.chain]&sink",39.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+S&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8611159251,8888888,,39.95 USD,4.50,Small,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Beautiful Blues|Best Reviewed|Best Sellers|Exclusive Offer|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|National Wear Blue Day|Reviews|Special Offer|Summer Tops Sale|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS PLUS SS,AP16,NS04,ATHEME05282025,NTHEME06142025,NTHEME06142025,N10TOPS2025,NSQA253,NTHEME06142025,NSQA254,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,All Knit Tops,http://base.google.com/cns/1.0,1159251,http://base.google.com/ns/1.0,Gray Multi,,,http://base.google.com/ns/1.0,9,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Paisley Knit Top Size Medium Gray Multi,Paisley Knit Top,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+M&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP861 GRYM M,"Pullover sleeveless top has a banded neckline with three button placket and front tucks  Curved high low hem  94% rayon/6% spandex knit  Machine wash  Imported  At front/back, Misses 26?/30? long, Women's 28?/32? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP861H]&call=url[file:potpourri/hires2.chain]&sink",39.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+M&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8611159252,8888888,,39.95 USD,4.50,Medium,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Beautiful Blues|Best Reviewed|Best Sellers|Exclusive Offer|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|National Wear Blue Day|Reviews|Special Offer|Summer Tops Sale|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS PLUS SS,AP16,NS04,ATHEME05282025,NTHEME06142025,NTHEME06142025,N10TOPS2025,NSQA253,NTHEME06142025,NSQA254,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,All Knit Tops,http://base.google.com/cns/1.0,1159252,http://base.google.com/ns/1.0,Gray Multi,,,http://base.google.com/ns/1.0,9,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Misses Floral Ruched Waist Dress Size 8 Navy,Misses Floral Ruched Waist Dress,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+8&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NE157 NV 8,"A best selling style, now in a navy/ white floral  Silky, soft draping knit flows from a lined bodice to a ruched waist and graceful skirt  96% polyester/4% spandex knit  Machine wash  Imported  46  long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NE157GH]&call=url[file:potpourri/hires2.chain]&sink",69.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+8&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NE157746706,8888888,,,4.50,8,All Best Sellers|All Dresses|All Misses Sizes|Beautiful Blues|Best Reviewed|Best Sellers|Dresses|Fit and Flare Dresses|Fourth of July Savings|Misses Dresses|Misses|National Wear Blue Day|Reviews|Special Occasion|Special Offer|View All Items|View All|,Ground,14.99 USD,http://base.google.com/cns/1.0,"NTHEME4192024,NTHEME06142025,NTHEME06142025,MISSES DRESS,Fit,NS04,FV09,AP16,SPFLOR2018,OCCASION,NTHEME02192025,NTHEME06142025,NSQA253,NSQA252,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,Misses Dresses,http://base.google.com/cns/1.0,746706,http://base.google.com/ns/1.0,Navy,http://base.google.com/ns/1.0,BLUE,http://base.google.com/ns/1.0,79,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Misses Floral Ruched Waist Dress Size 10 Navy,Misses Floral Ruched Waist Dress,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+10&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NE157 NV 10,"A best selling style, now in a navy/ white floral  Silky, soft draping knit flows from a lined bodice to a ruched waist and graceful skirt  96% polyester/4% spandex knit  Machine wash  Imported  46  long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NE157GH]&call=url[file:potpourri/hires2.chain]&sink",69.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+10&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NE157746707,8888888,,,4.50,10,All Best Sellers|All Dresses|All Misses Sizes|Beautiful Blues|Best Reviewed|Best Sellers|Dresses|Fit and Flare Dresses|Fourth of July Savings|Misses Dresses|Misses|National Wear Blue Day|Reviews|Special Occasion|Special Offer|View All Items|View All|,Ground,14.99 USD,http://base.google.com/cns/1.0,"NTHEME4192024,NTHEME06142025,NTHEME06142025,MISSES DRESS,Fit,NS04,FV09,AP16,SPFLOR2018,OCCASION,NTHEME02192025,NTHEME06142025,NSQA253,NSQA252,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,Misses Dresses,http://base.google.com/cns/1.0,746707,http://base.google.com/ns/1.0,Navy,http://base.google.com/ns/1.0,BLUE,http://base.google.com/ns/1.0,79,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Misses Floral Ruched Waist Dress Size 12 Navy,Misses Floral Ruched Waist Dress,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+12&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NE157 NV 12,"A best selling style, now in a navy/ white floral  Silky, soft draping knit flows from a lined bodice to a ruched waist and graceful skirt  96% polyester/4% spandex knit  Machine wash  Imported  46  long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NE157GH]&call=url[file:potpourri/hires2.chain]&sink",69.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+12&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NE157746708,8888888,,,4.50,12,All Best Sellers|All Dresses|All Misses Sizes|Beautiful Blues|Best Reviewed|Best Sellers|Dresses|Fit and Flare Dresses|Fourth of July Savings|Misses Dresses|Misses|National Wear Blue Day|Reviews|Special Occasion|Special Offer|View All Items|View All|,Ground,14.99 USD,http://base.google.com/cns/1.0,"NTHEME4192024,NTHEME06142025,NTHEME06142025,MISSES DRESS,Fit,NS04,FV09,AP16,SPFLOR2018,OCCASION,NTHEME02192025,NTHEME06142025,NSQA253,NSQA252,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,Misses Dresses,http://base.google.com/cns/1.0,746708,http://base.google.com/ns/1.0,Navy,http://base.google.com/ns/1.0,BLUE,http://base.google.com/ns/1.0,79,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Misses Floral Ruched Waist Dress Size 14 Navy,Misses Floral Ruched Waist Dress,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+14&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NE157 NV 14,"A best selling style, now in a navy/ white floral  Silky, soft draping knit flows from a lined bodice to a ruched waist and graceful skirt  96% polyester/4% spandex knit  Machine wash  Imported  46  long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NE157GH]&call=url[file:potpourri/hires2.chain]&sink",69.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+14&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NE157746709,8888888,,,4.50,14,All Best Sellers|All Dresses|All Misses Sizes|Beautiful Blues|Best Reviewed|Best Sellers|Dresses|Fit and Flare Dresses|Fourth of July Savings|Misses Dresses|Misses|National Wear Blue Day|Reviews|Special Occasion|Special Offer|View All Items|View All|,Ground,14.99 USD,http://base.google.com/cns/1.0,"NTHEME4192024,NTHEME06142025,NTHEME06142025,MISSES DRESS,Fit,NS04,FV09,AP16,SPFLOR2018,OCCASION,NTHEME02192025,NTHEME06142025,NSQA253,NSQA252,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,Misses Dresses,http://base.google.com/cns/1.0,746709,http://base.google.com/ns/1.0,Navy,http://base.google.com/ns/1.0,BLUE,http://base.google.com/ns/1.0,79,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Misses Floral Ruched Waist Dress Size 16 Navy,Misses Floral Ruched Waist Dress,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+16&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NE157 NV 16,"A best selling style, now in a navy/ white floral  Silky, soft draping knit flows from a lined bodice to a ruched waist and graceful skirt  96% polyester/4% spandex knit  Machine wash  Imported  46  long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NE157GH]&call=url[file:potpourri/hires2.chain]&sink",69.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+16&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NE157746710,8888888,,,4.50,16,All Best Sellers|All Dresses|All Misses Sizes|Beautiful Blues|Best Reviewed|Best Sellers|Dresses|Fit and Flare Dresses|Fourth of July Savings|Misses Dresses|Misses|National Wear Blue Day|Reviews|Special Occasion|Special Offer|View All Items|View All|,Ground,14.99 USD,http://base.google.com/cns/1.0,"NTHEME4192024,NTHEME06142025,NTHEME06142025,MISSES DRESS,Fit,NS04,FV09,AP16,SPFLOR2018,OCCASION,NTHEME02192025,NTHEME06142025,NSQA253,NSQA252,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,Misses Dresses,http://base.google.com/cns/1.0,746710,http://base.google.com/ns/1.0,Navy,http://base.google.com/ns/1.0,BLUE,http://base.google.com/ns/1.0,79,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Misses Floral Ruched Waist Dress Size 18 Navy,Misses Floral Ruched Waist Dress,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+18&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NE157 NV 18,"A best selling style, now in a navy/ white floral  Silky, soft draping knit flows from a lined bodice to a ruched waist and graceful skirt  96% polyester/4% spandex knit  Machine wash  Imported  46  long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NE157GH]&call=url[file:potpourri/hires2.chain]&sink",69.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NE157+NV+18&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NE157746711,8888888,,,4.50,18,All Best Sellers|All Dresses|All Misses Sizes|Beautiful Blues|Best Reviewed|Best Sellers|Dresses|Fit and Flare Dresses|Fourth of July Savings|Misses Dresses|Misses|National Wear Blue Day|Reviews|Special Occasion|Special Offer|View All Items|View All|,Ground,14.99 USD,http://base.google.com/cns/1.0,"NTHEME4192024,NTHEME06142025,NTHEME06142025,MISSES DRESS,Fit,NS04,FV09,AP16,SPFLOR2018,OCCASION,NTHEME02192025,NTHEME06142025,NSQA253,NSQA252,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,Misses Dresses,http://base.google.com/cns/1.0,746711,http://base.google.com/ns/1.0,Navy,http://base.google.com/ns/1.0,BLUE,http://base.google.com/ns/1.0,79,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Paisley Knit Top Size Large Gray Multi,Paisley Knit Top,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+L&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP861 GRYM L,"Pullover sleeveless top has a banded neckline with three button placket and front tucks  Curved high low hem  94% rayon/6% spandex knit  Machine wash  Imported  At front/back, Misses 26?/30? long, Women's 28?/32? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP861H]&call=url[file:potpourri/hires2.chain]&sink",39.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+L&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8611159253,8888888,,39.95 USD,4.50,Large,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Beautiful Blues|Best Reviewed|Best Sellers|Exclusive Offer|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|National Wear Blue Day|Reviews|Special Offer|Summer Tops Sale|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS PLUS SS,AP16,NS04,ATHEME05282025,NTHEME06142025,NTHEME06142025,N10TOPS2025,NSQA253,NTHEME06142025,NSQA254,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,All Knit Tops,http://base.google.com/cns/1.0,1159253,http://base.google.com/ns/1.0,Gray Multi,,,http://base.google.com/ns/1.0,9,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Paisley Knit Top Size X Large Gray Multi,Paisley Knit Top,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+XL&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP861 GRYM XL,"Pullover sleeveless top has a banded neckline with three button placket and front tucks  Curved high low hem  94% rayon/6% spandex knit  Machine wash  Imported  At front/back, Misses 26?/30? long, Women's 28?/32? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP861H]&call=url[file:potpourri/hires2.chain]&sink",39.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+XL&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8611159254,8888888,,39.95 USD,4.50,X Large,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Beautiful Blues|Best Reviewed|Best Sellers|Exclusive Offer|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|National Wear Blue Day|Reviews|Special Offer|Summer Tops Sale|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS PLUS SS,AP16,NS04,ATHEME05282025,NTHEME06142025,NTHEME06142025,N10TOPS2025,NSQA253,NTHEME06142025,NSQA254,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,All Knit Tops,http://base.google.com/cns/1.0,1159254,http://base.google.com/ns/1.0,Gray Multi,,,http://base.google.com/ns/1.0,9,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Paisley Knit Top Size 1X Gray Multi,Paisley Knit Top,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+1X&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP861 GRYM 1X,"Pullover sleeveless top has a banded neckline with three button placket and front tucks  Curved high low hem  94% rayon/6% spandex knit  Machine wash  Imported  At front/back, Misses 26?/30? long, Women's 28?/32? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP861H]&call=url[file:potpourri/hires2.chain]&sink",44.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+1X&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8611159255,8888888,,44.95 USD,4.50,1X,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Beautiful Blues|Best Reviewed|Best Sellers|Exclusive Offer|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|National Wear Blue Day|Reviews|Special Offer|Summer Tops Sale|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS PLUS SS,AP16,NS04,ATHEME05282025,NTHEME06142025,NTHEME06142025,N10TOPS2025,NSQA253,NTHEME06142025,NSQA254,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,All Knit Tops,http://base.google.com/cns/1.0,1159255,http://base.google.com/ns/1.0,Gray Multi,,,http://base.google.com/ns/1.0,9,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
Paisley Knit Top Size 2X Gray Multi,Paisley Knit Top,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+2X&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP861 GRYM 2X,"Pullover sleeveless top has a banded neckline with three button placket and front tucks  Curved high low hem  94% rayon/6% spandex knit  Machine wash  Imported  At front/back, Misses 26?/30? long, Women's 28?/32? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP861H]&call=url[file:potpourri/hires2.chain]&sink",44.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP861+GRYM+2X&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8611159256,8888888,,44.95 USD,4.50,2X,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Beautiful Blues|Best Reviewed|Best Sellers|Exclusive Offer|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|National Wear Blue Day|Reviews|Special Offer|Summer Tops Sale|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS PLUS SS,AP16,NS04,ATHEME05282025,NTHEME06142025,NTHEME06142025,N10TOPS2025,NSQA253,NTHEME06142025,NSQA254,NTHEME06142025,NTHEME06132025",http://base.google.com/ns/1.0,All Knit Tops,http://base.google.com/cns/1.0,1159256,http://base.google.com/ns/1.0,Gray Multi,,,http://base.google.com/ns/1.0,9,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
"V Neck Tile Print Top, V Neck, Short Sleeves, Side Slots Size Medium Green Multi","V Neck Tile Print Top, V Neck, Short Sleeves, Side Slots",https://www.northstyle.com/itemdy00.aspx?T1=NP856+GRML+M&srccode=NXCNC6&utm_source=google&utm_medium=shopping&utm_campaign=datafeed&source=pla,NP856 GRML M,"Burnout knit top in a patterned print has a slight high low hem with side slits  79% polyester/21% viscose  Machine wash  Imported  At front, Misses 26? long, Women's 27? long","https://lppool.catalogsites.net/lf?set=type[1],brand[NS],size[500],productid[NP856H]&call=url[file:potpourri/hires2.chain]&sink",44.95 USD,New,Northstyle,In Stock,https://www.northstyle.com/itemdy00.aspx?T1=NP856+GRML+M&srccode=NXCNC6&utm_source=google&utm_medium=comparison&utm_campaign=datafeed&source=pla,NP8561159259,8888888,,,5.00,Medium,"All Best Sellers|All Knit Tops|All Misses Sizes|All Tops|All Women&#39;s Plus|Best Reviewed|Best Sellers|Fourth of July Savings|Knit Short, Elbow, Sleeveless|Misses Tops|Misses|Reviews|Special Offer|Tops|View All Items|View All|Women&#39;s Tops|Women&#39;s|",Ground,11.99 USD,http://base.google.com/cns/1.0,"TOPS SS PLUS,AP16,NS04,ATHEME05282025,NTHEME06142025,NSTHEME06242024,NTHEME06142025,NSTHEME08162024,NTHEME06142025,NSQA254,NTHEME06142025",http://base.google.com/ns/1.0,"Knit Short, Elbow, Sleeveless",http://base.google.com/cns/1.0,1159259,http://base.google.com/ns/1.0,Green Multi,,,http://base.google.com/ns/1.0,14,http://base.google.com/ns/1.0,TRUE,http://base.google.com/ns/1.0,Adult,http://base.google.com/ns/1.0,Unisex
